step,waiting,running,done,machines,available,timestamp
5231,2654,24,1,117,81,1425479432
5232,2656,24,1,117,81,1425479402
5233,2657,24,0,117,81,1425479372
5234,2659,21,4,117,84,1425479342
5235,2659,25,0,117,82,1425479312
5236,2662,24,1,117,82,1425479282
5237,2663,27,0,117,78,1425479252
5238,2665,26,1,117,79,1425479222
5239,2669,24,3,117,81,1425479192
5240,2672,26,1,117,78,1425479162
5241,2672,28,1,117,75,1425479132
5242,2674,27,3,117,75,1425479102
5243,2674,30,3,117,71,1425479072
5244,2676,31,2,117,68,1425479042
5245,2676,33,0,117,66,1425479012
5246,2678,31,2,117,68,1425478982
5247,2678,33,0,117,66,1425478952
5248,2681,32,1,117,67,1425478922
5249,2691,24,1,117,82,1425478892
5250,2684,25,0,117,81,1425478862
5251,2683,25,0,117,81,1425478832
5252,2683,25,0,117,81,1425478802
5253,2684,25,0,117,81,1425478772
5254,2686,25,0,117,81,1425478742
5255,2689,25,0,117,81,1425478711
5256,2694,23,2,117,83,1425478681
5257,2696,24,1,117,82,1425478651
5258,2698,23,2,117,83,1425478622
5259,2701,23,2,117,83,1425478592
5260,2703,23,0,117,83,1425478562
5261,2702,25,0,117,81,1425478531
5262,2704,24,1,117,82,1425478501
5263,2704,25,0,117,81,1425478471
5264,2704,25,0,117,81,1425478441
5265,2708,25,0,117,81,1425478412
5266,2709,24,1,117,82,1425478382
5267,2711,24,1,117,82,1425478355
5268,2712,25,0,117,81,1425478325
5269,2714,24,1,117,82,1425478299
5270,2714,24,0,117,81,1425478269
5271,2715,24,1,117,82,1425478232
5272,2716,24,1,117,82,1425478202
5273,2719,21,2,117,85,1425478172
5274,2720,24,0,117,82,1425478142
5275,2720,25,0,117,81,1425478111
5276,2724,25,0,117,81,1425478081
5277,2728,24,1,117,81,1425478051
5278,2726,25,0,117,81,1425478021
5279,2727,25,0,117,81,1425477992
5280,2731,21,4,117,85,1425477962
5281,2732,25,0,117,81,1425477931
5282,2734,23,2,117,83,1425477901
5283,2736,24,1,117,82,1425477872
5284,2737,24,1,117,82,1425477841
5285,2737,24,0,117,83,1425477811
5286,2739,23,2,117,83,1425477781
5287,2742,25,0,117,81,1425477751
5288,2742,25,0,117,81,1425477721
5289,2742,25,0,117,81,1425477691
5290,2742,25,0,117,81,1425477661
5291,2742,25,0,117,81,1425477632
5292,2742,25,0,117,81,1425477602
5293,2744,24,1,117,82,1425477572
5294,2746,25,1,117,82,1425477542
5295,2747,24,2,117,83,1425477512
5296,2753,21,5,117,86,1425477482
5297,2754,23,1,117,84,1425477451
5298,2755,25,1,117,82,1425477421
5299,2757,26,0,117,81,1425477391
5300,2756,27,0,117,81,1425477362
5301,2758,27,0,117,81,1425477332
5302,2762,26,1,117,82,1425477302
5303,2763,26,1,117,82,1425477272
5304,2764,27,0,117,81,1425477242
5305,2765,25,2,117,83,1425477211
5306,2768,26,1,117,82,1425477181
5307,2767,27,0,117,81,1425477152
5308,2768,27,0,117,81,1425477122
5309,2768,26,1,117,82,1425477092
5311,2771,27,0,117,81,1425477032
5312,2771,27,0,117,81,1425477002
5313,2771,27,0,117,81,1425476972
5314,2771,27,0,117,81,1425476941
5315,2771,27,0,117,81,1425476912
5316,2773,25,2,117,83,1425476882
5317,2777,26,1,117,82,1425476851
5318,2782,23,4,117,85,1425476821
5319,2783,26,1,117,82,1425476792
5320,2785,25,2,117,83,1425476762
5321,2787,25,2,117,83,1425476732
5322,2788,26,1,117,82,1425476702
5323,2788,26,0,117,82,1425476672
5324,2790,26,1,117,82,1425476641
5325,2791,27,0,117,81,1425476612
5326,2793,27,0,117,81,1425476582
5327,2793,27,0,117,81,1425476551
5328,2793,27,0,117,81,1425476521
5329,2794,27,0,117,81,1425476492
5330,2797,24,3,117,84,1425476462
5331,2799,26,1,117,82,1425476432
5332,2800,27,0,117,81,1425476402
5333,2801,26,1,117,82,1425476372
5334,2801,27,0,117,81,1425476342
5335,2802,26,1,117,82,1425476312
5336,2803,26,1,117,82,1425476282
5337,2804,26,1,117,82,1425476252
5338,2807,24,1,117,85,1425476222
5339,2809,27,0,117,81,1425476192
5340,2809,27,0,117,81,1425476162
5341,2811,27,0,117,81,1425476132
5342,2813,25,2,117,83,1425476102
5343,2815,26,1,117,82,1425476072
5344,2817,25,2,117,83,1425476042
5345,2819,26,1,117,82,1425476012
5346,2819,27,0,117,81,1425475982
5347,2820,26,1,117,82,1425475952
5348,2821,26,1,117,82,1425475921
5349,2821,27,0,117,81,1425475891
5350,2823,25,2,117,83,1425475861
5351,2824,26,1,117,82,1425475832
5352,2824,26,0,117,82,1425475802
5353,2827,26,1,117,81,1425475772
5354,2828,27,0,117,81,1425475742
5355,2830,25,2,117,83,1425475712
5356,2830,27,0,117,81,1425475682
5357,2831,27,0,117,81,1425475651
5358,2833,26,1,117,82,1425475621
5359,2833,27,0,117,81,1425475591
5360,2833,27,0,117,81,1425475561
5361,2835,26,1,117,82,1425475532
5362,2836,27,0,117,81,1425475502
5363,2837,27,0,117,81,1425475471
5364,2837,27,0,117,81,1425475442
5365,2838,26,1,117,82,1425475412
5366,2839,26,1,117,82,1425475382
5367,2841,25,0,117,83,1425475351
5368,2841,27,0,117,81,1425475321
5369,2841,27,0,117,81,1425475292
5370,2841,27,0,117,81,1425475262
5371,2841,27,0,117,81,1425475232
5372,2845,27,0,117,81,1425475202
5373,2846,27,0,117,81,1425475172
5374,2848,25,1,117,82,1425475142
5375,2850,26,1,117,82,1425475112
5376,2850,27,0,117,81,1425475082
5377,2850,27,0,117,81,1425475051
5378,2851,26,1,117,82,1425475021
5379,2852,26,1,117,82,1425474992
5380,2854,25,2,117,83,1425474961
5381,2854,27,0,117,81,1425474932
5382,2855,26,1,117,82,1425474902
5383,2856,26,1,117,82,1425474872
5384,2857,26,0,117,82,1425474842
5385,2858,25,0,117,83,1425474812
5386,2859,27,0,117,81,1425474782
5387,2861,27,0,117,81,1425474752
5388,2862,27,0,117,81,1425474722
5389,2864,25,2,117,83,1425474692
5390,2866,26,1,117,82,1425474662
5391,2866,27,0,117,81,1425474631
5392,2867,27,0,117,81,1425474601
5393,2869,27,0,117,81,1425474572
5394,2870,27,0,117,81,1425474542
5395,2870,27,0,117,81,1425474512
5396,2870,27,0,117,81,1425474482
5397,2870,27,0,117,81,1425474451
5398,2870,27,0,117,81,1425474421
5399,2875,22,5,117,86,1425474391
5400,2875,25,1,117,83,1425474361
5401,2877,26,1,117,81,1425474332
5402,2877,27,0,117,81,1425474302
5403,2877,27,0,117,81,1425474272
5404,2878,27,0,117,81,1425474242
5405,2880,25,2,117,83,1425474212
5406,2884,25,2,117,83,1425474182
5407,2887,24,3,117,84,1425474152
5408,2890,24,3,117,84,1425474122
5409,2890,27,0,117,81,1425474091
5410,2890,27,0,117,81,1425474061
5411,2890,27,0,117,82,1425474032
5412,2892,27,0,117,81,1425474002
5413,2894,26,1,117,82,1425473972
5414,2895,26,1,117,82,1425473942
5415,2896,26,1,117,82,1425473911
5416,2897,26,1,117,82,1425473881
5417,2897,27,0,117,81,1425473852
5418,2898,26,1,117,82,1425473822
5419,2899,26,1,117,82,1425473791
5420,2899,27,0,117,81,1425473761
5421,2902,25,2,117,83,1425473732
5422,2905,25,2,117,83,1425473702
5423,2907,24,1,117,84,1425473672
5424,2909,25,2,117,83,1425473642
5425,2909,27,0,117,81,1425473611
5426,2909,27,0,117,81,1425473582
5427,2910,26,1,117,82,1425473552
5428,2912,25,2,117,83,1425473522
5429,2914,27,0,117,81,1425473491
5430,2915,26,1,117,82,1425473462
5431,2917,25,2,117,83,1425473432
5432,2918,26,1,117,82,1425473402
5433,2919,26,1,117,82,1425473372
5434,2920,27,0,117,81,1425473341
5435,2920,27,0,117,81,1425473312
5436,2922,25,2,117,83,1425473282
5437,2923,26,1,117,82,1425473251
5438,2924,26,1,117,82,1425473221
5439,2926,27,0,117,81,1425473192
5440,2928,27,0,117,81,1425473162
5441,2931,27,0,117,81,1425473132
5442,2933,26,1,117,82,1425473102
5443,2933,27,0,117,81,1425473072
5444,2934,27,0,117,81,1425473042
5445,2934,27,0,117,81,1425473010
5446,2934,27,0,117,81,1425472980
5447,2936,25,2,117,83,1425472952
5448,2930,26,1,117,82,1425472922
5449,2861,27,0,117,81,1425472891
5450,2862,26,1,117,82,1425472862
5451,2863,26,0,117,82,1425472833
5452,2865,27,0,117,81,1425472803
5453,2866,27,0,117,81,1425472771
5454,2867,26,1,117,82,1425472741
5455,2869,26,1,117,82,1425472712
5456,2871,26,1,117,82,1425472682
5457,2874,27,0,117,81,1425472651
5458,2875,27,0,117,81,1425472621
5459,2876,26,1,117,82,1425472592
5460,2876,27,0,117,81,1425472562
5461,2877,26,1,117,82,1425472531
5462,2877,27,0,117,81,1425472502
5463,2878,27,0,117,81,1425472471
5464,2883,23,4,117,85,1425472441
5465,2883,27,0,117,81,1425472412
5466,2886,26,1,117,82,1425472381
5467,2886,27,0,117,81,1425472352
5468,2886,27,0,117,81,1425472322
5469,2886,27,0,117,81,1425472292
5470,2886,27,0,117,81,1425472262
5471,2891,25,2,117,83,1425472232
5472,2895,23,4,117,85,1425472202
5473,2899,23,4,117,85,1425472172
5474,2899,26,0,117,82,1425472142
5475,2900,27,0,117,81,1425472111
5476,2900,27,0,117,81,1425472081
5477,2900,28,0,117,81,1425472052
5478,2904,28,0,117,81,1425472022
5479,2906,28,0,117,81,1425471991
5480,2906,28,0,117,81,1425471962
5481,2907,27,1,117,82,1425471932
5482,2907,28,0,117,81,1425471902
5483,2907,28,0,117,81,1425471872
5484,2910,26,2,117,83,1425471842
5485,2914,25,3,117,84,1425471812
5486,2913,27,0,117,82,1425471782
5487,2915,27,1,117,83,1425471752
5488,2917,27,0,117,82,1425471722
5489,2918,28,0,117,81,1425471692
5490,2918,28,0,117,81,1425471662
5491,2920,28,0,117,81,1425471632
5492,2823,27,1,117,82,1425471601
5493,2823,28,0,117,81,1425471572
5494,2824,28,0,117,81,1425471542
5495,2824,28,0,117,81,1425471511
5496,2826,26,2,117,83,1425471481
5497,2829,26,2,117,83,1425471451
5498,2831,26,2,117,83,1425471421
5499,2831,28,0,117,81,1425471392
5500,2832,28,0,117,81,1425471362
5501,2834,28,0,117,81,1425471332
5502,2835,28,0,117,81,1425471302
5503,2835,28,0,117,81,1425471272
5504,2836,28,0,117,81,1425471242
5505,2843,21,4,117,88,1425471212
5506,2846,22,0,117,87,1425471182
5507,2847,22,0,117,87,1425471151
5508,2847,22,0,117,87,1425471121
5509,2849,21,1,117,88,1425471092
5510,2849,22,0,117,87,1425471062
5511,2849,22,0,117,87,1425471032
5512,2849,22,0,117,87,1425471002
5513,2849,22,0,117,87,1425470972
5514,2851,21,1,117,88,1425470942
5515,2851,22,0,117,87,1425470911
5516,2851,22,0,117,87,1425470881
5517,2853,20,2,117,89,1425470852
5518,2853,22,0,117,87,1425470822
5519,2856,19,3,117,89,1425470791
5520,2856,22,0,117,87,1425470761
5521,2856,22,0,117,87,1425470731
5522,2856,22,0,117,87,1425470701
5523,2856,22,0,117,87,1425470672
5524,2856,22,0,117,87,1425470642
5525,2856,22,0,117,87,1425470612
5526,2856,22,0,117,87,1425470582
5527,2857,21,1,117,88,1425470551
5528,2857,22,0,117,87,1425470521
5529,2857,22,0,117,87,1425470491
5530,2857,22,0,117,87,1425470461
5531,2857,22,0,117,87,1425470431
5532,2857,22,0,117,87,1425470401
5533,2857,22,0,117,87,1425470372
5534,2857,22,0,117,87,1425470342
5535,2857,22,0,117,87,1425470312
5536,2857,22,0,117,87,1425470281
5537,2858,21,2,117,88,1425470252
5538,2869,13,9,117,96,1425470221
5539,2873,19,3,117,90,1425470192
5540,2880,15,8,117,94,1425470162
5541,2881,19,3,117,90,1425470131
5542,2890,13,9,117,96,1425470101
5543,2896,17,5,117,92,1425470072
5544,2901,18,4,117,91,1425470042
5545,2906,16,1,117,94,1425470011
5546,2913,15,7,117,93,1425469982
5547,2917,18,4,117,91,1425469952
5548,2923,17,5,117,92,1425469922
5549,2933,12,0,117,97,1425469891
5550,2933,17,5,117,91,1425469861
5551,2940,18,4,117,91,1425469831
5552,2943,21,1,117,88,1425469802
5553,2955,10,12,117,99,1425469772
5554,2958,15,4,117,93,1425469742
5555,2962,19,3,117,90,1425469712
5556,2965,19,3,117,90,1425469681
5557,2979,8,14,117,101,1425469652
5558,2984,16,0,117,93,1425469621
5559,2985,20,2,117,88,1425469592
5560,2992,15,7,117,94,1425469562
5561,3001,13,9,117,96,1425469532
5562,3005,18,4,117,91,1425469502
5563,3010,17,0,117,93,1425469472
5564,3014,15,7,117,93,1425469442
5565,3021,15,7,117,94,1425469412
5566,3027,16,7,117,93,1425469382
5567,3034,16,6,117,93,1425469352
5568,3035,20,2,117,89,1425469322
5569,3043,17,5,117,92,1425469292
5570,3048,18,4,117,91,1425469262
5571,3056,17,5,117,92,1425469232
5572,3062,16,0,117,94,1425469201
5573,3063,20,2,117,88,1425469172
5574,3070,22,0,117,87,1425469142
5575,3075,20,2,117,89,1425469112
5576,3084,13,9,117,96,1425469082
5577,3087,18,1,117,92,1425469051
5578,3088,22,0,117,87,1425469021
5579,3090,22,0,117,87,1425468992
5580,3093,20,2,117,89,1425468962
5581,3099,18,4,117,91,1425468932
5582,3101,20,2,117,89,1425468902
5583,3105,18,4,117,91,1425468871
5584,3106,21,1,117,88,1425468842
5585,3107,21,1,117,88,1425468812
5586,3108,21,1,117,87,1425468781
5587,3108,21,0,117,88,1425468752
5588,3112,22,0,117,87,1425468722
5589,3115,21,1,117,88,1425468692
5590,3116,21,1,117,88,1425468661
5591,3116,22,0,117,87,1425468632
5592,3120,20,2,117,89,1425468602
5593,3120,22,0,117,87,1425468572
5594,3120,22,0,117,87,1425468542
5595,3121,21,1,117,88,1425468511
5596,3125,18,4,117,91,1425468481
5597,3126,21,1,117,88,1425468452
5598,3126,22,0,117,87,1425468422
5599,3127,21,1,117,88,1425468392
5600,3129,20,0,117,90,1425468362
5601,3130,22,0,117,87,1425468331
5602,3134,20,2,117,89,1425468302
5603,3136,21,1,117,88,1425468272
5604,3136,22,0,117,87,1425468242
5605,3137,22,0,117,87,1425468212
5606,3140,21,1,117,88,1425468182
5607,3142,21,1,117,88,1425468152
5608,3143,22,0,117,87,1425468122
5609,3146,19,3,117,90,1425468092
5610,3146,22,0,117,87,1425468062
5611,3146,22,0,117,87,1425468032
5612,3147,21,1,117,88,1425468002
5613,3149,20,0,117,89,1425467971
5614,3149,21,1,117,87,1425467941
5615,3152,19,3,117,90,1425467911
5616,3154,21,1,117,88,1425467881
5617,3155,21,1,117,88,1425467852
5618,3156,21,1,117,88,1425467822
5619,3157,22,0,117,87,1425467792
5620,3159,21,1,117,88,1425467762
5621,3162,20,2,117,88,1425467732
5622,3167,19,3,117,90,1425467702
5623,3167,22,0,117,87,1425467672
5624,3168,21,1,117,88,1425467642
5625,3168,22,0,117,87,1425467612
5626,3168,22,0,117,88,1425467582
5627,3169,21,1,117,87,1425467552
5628,3170,21,1,117,88,1425467522
5629,3174,19,3,117,90,1425467491
5630,3174,22,0,117,87,1425467461
5631,3174,22,0,117,87,1425467431
5632,3175,22,0,117,87,1425467402
5633,3177,21,1,117,88,1425467372
5634,3179,21,1,117,88,1425467342
5635,3182,19,3,117,90,1425467312
5636,3184,20,2,117,89,1425467282
5637,3188,18,0,117,91,1425467252
5638,3188,22,0,117,87,1425467222
5639,3188,22,0,117,87,1425467192
5640,3188,22,0,117,87,1425467162
5641,3189,21,1,117,88,1425467132
5642,3190,22,0,117,87,1425467102
5643,3192,22,0,117,87,1425467072
5644,3195,20,2,117,89,1425467042
5645,3195,22,0,117,87,1425467012
5646,3196,21,1,117,88,1425466981
5647,3196,22,0,117,87,1425466952
5648,3197,21,1,117,88,1425466922
5649,3200,19,3,117,90,1425466892
5650,3202,21,1,117,88,1425466862
5651,3202,22,0,117,87,1425466832
5652,3203,21,1,117,88,1425466802
5653,3205,20,0,117,90,1425466772
5654,3206,22,0,117,87,1425466742
5655,3207,22,0,117,87,1425466711
5656,3209,21,1,117,88,1425466681
5657,3211,21,1,117,88,1425466652
5658,3214,19,3,117,90,1425466622
5659,3217,19,3,117,90,1425466592
5660,3220,20,2,117,89,1425466562
5661,3223,19,3,117,90,1425466532
5662,3226,19,3,117,90,1425466502
5663,3227,21,0,117,89,1425466471
5664,3228,22,0,117,87,1425466441
5665,3230,22,0,117,87,1425466412
5666,3231,22,0,117,87,1425466382
5667,3231,22,0,117,87,1425466352
5668,3235,20,2,117,89,1425466322
5669,3235,22,0,117,87,1425466292
5670,3235,22,0,117,87,1425466262
5671,3236,22,0,117,87,1425466232
5672,3237,21,1,117,88,1425466202
5673,3240,19,2,117,89,1425466172
5674,3245,17,5,117,92,1425466142
5675,3248,19,0,117,90,1425466111
5676,3248,22,0,117,87,1425466081
5677,3248,22,0,117,87,1425466051
5678,3248,22,0,117,87,1425466021
5679,3249,21,1,117,88,1425465991
5680,3250,21,1,117,87,1425465962
5681,3251,22,1,117,87,1425465932
5682,3254,21,1,117,88,1425465902
5683,3256,20,2,117,89,1425465871
5684,3256,22,0,117,87,1425465841
5685,3257,22,0,117,87,1425465812
5686,3260,19,3,117,90,1425465782
5687,3264,18,4,117,91,1425465752
5688,3266,20,0,117,90,1425465721
5689,3267,22,0,117,87,1425465692
5690,3268,22,0,117,87,1425465662
5691,3269,21,1,117,88,1425465632
5692,3270,22,0,117,87,1425465601
5693,3270,22,0,117,87,1425465572
5694,3270,22,0,117,87,1425465542
5695,3270,22,0,117,87,1425465512
5696,3273,19,3,117,90,1425465482
5697,3275,22,1,117,87,1425465452
5698,3277,22,0,117,87,1425465422
5699,3277,22,0,117,87,1425465392
5700,3283,16,6,117,93,1425465362
5701,3286,19,0,117,91,1425465332
5702,3287,21,1,117,88,1425465302
5703,3287,22,0,117,87,1425465272
5704,3287,22,0,117,87,1425465242
5705,3289,21,1,117,88,1425465212
5706,3289,22,0,117,87,1425465182
5707,3290,21,1,117,88,1425465151
5708,3290,22,0,117,87,1425465121
5709,3290,22,0,117,87,1425465092
5710,3292,21,1,117,88,1425465062
5711,3292,22,0,117,87,1425465032
5712,3295,20,2,117,89,1425465002
5713,3299,20,2,117,89,1425464971
5714,3304,17,5,117,92,1425464941
5715,3304,20,2,117,89,1425464912
5716,3307,22,1,117,87,1425464882
5717,3308,22,0,117,87,1425464852
5718,3308,22,0,117,87,1425464822
5719,3308,22,0,117,87,1425464792
5720,3309,22,0,117,87,1425464762
5721,3309,22,0,117,87,1425464731
5722,3310,21,1,117,88,1425464701
5723,3310,22,0,117,87,1425464671
5724,3310,22,0,117,87,1425464641
5725,3310,22,0,117,87,1425464611
5726,3310,22,0,117,87,1425464581
5727,3310,22,0,117,87,1425464552
5728,3310,22,0,117,87,1425464522
5729,3311,21,1,117,88,1425464492
5730,3321,12,10,117,97,1425464462
5731,3322,16,6,117,93,1425464431
5732,3330,21,1,117,88,1425464401
5733,3341,17,5,117,92,1425464372
5734,3349,14,0,117,96,1425464342
5735,3350,21,1,117,88,1425464312
5736,3360,21,1,117,88,1425464282
5737,3370,14,8,117,95,1425464252
5738,3376,14,2,117,96,1425464221
5739,3379,19,3,117,89,1425464192
5740,3386,18,4,117,91,1425464161
5741,3396,13,9,117,96,1425464132
5742,3401,17,5,117,90,1425464102
5743,3402,22,1,117,89,1425464072
5744,3405,21,1,117,88,1425464042
5745,3415,13,9,117,96,1425464012
5746,3418,21,1,117,88,1425463982
5747,3419,21,1,117,88,1425463952
5748,3428,13,0,117,97,1425463922
5749,3431,16,6,117,91,1425463891
5750,3432,22,0,117,87,1425463862
5751,3433,21,2,117,88,1425463832
5752,3444,20,2,117,89,1425463802
5753,3453,13,0,117,95,1425463772
5754,3453,21,1,117,87,1425463742
5755,3462,22,0,117,87,1425463712
5756,3472,18,4,117,90,1425463682
5757,3480,15,0,117,96,1425463651
5758,3481,21,2,117,88,1425463621
5759,3491,19,3,117,90,1425463592
5760,3499,18,5,117,90,1425463562
5761,3504,16,3,117,95,1425463531
5762,3508,20,2,117,88,1425463502
5763,3514,19,3,117,90,1425463472
5764,3522,14,8,117,94,1425463442
5765,3526,19,3,117,90,1425463412
5766,3529,17,3,117,91,1425463382
5767,3531,22,0,117,87,1425463352
5768,3537,16,6,117,93,1425463322
5769,3539,20,2,117,89,1425463292
5770,3539,22,0,117,87,1425463262
5771,3544,16,0,117,93,1425463232
5772,3545,21,1,117,88,1425463202
5773,3549,22,0,117,87,1425463172
5774,3551,20,2,117,89,1425463142
5775,3558,18,4,117,91,1425463112
5776,3569,12,0,117,98,1425463082
5777,3569,22,0,117,87,1425463052
5778,3570,22,0,117,87,1425463022
5779,3578,18,4,117,89,1425462992
5780,3589,12,10,117,96,1425462962
5781,3591,21,2,117,88,1425462932
5782,3594,21,1,117,91,1425462901
5783,3599,22,0,117,87,1425462871
5784,3610,13,9,117,95,1425462841
5785,3612,21,1,117,87,1425462812
5786,3620,14,0,117,95,1425462782
5787,3620,21,1,117,88,1425462752
5788,3631,15,7,117,92,1425462721
5789,3632,21,1,117,88,1425462692
5790,3641,13,9,117,96,1425462662
5791,3646,18,0,117,93,1425462631
5792,3651,14,8,117,93,1425462602
5793,3653,22,0,117,87,1425462572
5794,3661,15,8,117,94,1425462542
5795,3673,10,1,117,98,1425462511
5796,3673,20,2,117,87,1425462481
5797,3678,22,0,117,87,1425462452
5798,3685,19,4,117,90,1425462422
5799,3695,16,7,117,92,1425462390
5800,3698,20,0,117,89,1425462360
5801,3698,23,0,117,86,1425462332
5802,3706,20,3,117,89,1425462302
5803,3714,18,5,117,90,1425462272
5804,3719,18,5,117,91,1425462242
5805,3724,19,0,117,91,1425462211
5806,3724,22,1,117,87,1425462182
5807,3735,21,2,117,87,1425462152
5808,3738,21,2,117,87,1425462121
5809,3745,16,7,117,92,1425462092
5810,3749,20,0,117,91,1425462062
5811,3755,18,5,117,89,1425462031
5812,3760,19,4,117,90,1425462001
5813,3764,22,1,117,86,1425461972
5814,3769,18,5,117,91,1425461942
5815,3775,17,1,117,93,1425461911
5816,3777,16,7,117,93,1425461882
5817,3784,18,6,117,91,1425461852
5818,3793,16,7,117,93,1425461822
5819,3799,17,0,117,92,1425461791
5820,3800,20,3,117,89,1425461761
5821,3803,22,1,117,87,1425461732
5822,3806,21,2,117,88,1425461702
5823,3815,14,9,117,95,1425461672
5824,3821,18,5,117,90,1425461642
5825,3824,19,1,117,89,1425461611
5826,3824,22,2,117,87,1425461581
5827,3828,21,2,117,88,1425461551
5828,3837,14,9,117,94,1425461521
5829,3843,17,6,117,92,1425461491
5830,3846,20,3,117,89,1425461461
5831,3848,22,1,117,88,1425461432
5832,3848,23,1,117,86,1425461402
5833,3858,17,7,117,91,1425461372
5834,3864,18,6,117,91,1425461342
5835,3865,23,1,117,86,1425461312
5836,3869,20,4,117,89,1425461282
5837,3871,23,1,117,89,1425461253
5838,3879,21,3,117,88,1425461222
5839,3884,21,2,117,86,1425461192
5840,3885,23,1,117,86,1425461162
5841,3887,22,2,117,87,1425461132
5842,3895,16,8,117,93,1425461102
5843,3897,19,5,117,91,1425461072
5844,3905,20,4,117,88,1425461042
5845,3912,17,7,117,92,1425461011
5846,3914,22,2,117,87,1425460981
5847,3919,19,5,117,90,1425460952
5848,3922,22,1,117,89,1425460922
5849,3926,22,2,117,86,1425460892
5850,3931,19,5,117,89,1425460862
5851,3936,19,5,117,90,1425460832
5852,3941,19,5,117,89,1425460802
5853,3946,19,5,117,90,1425460771
5854,3948,23,1,117,88,1425460741
5855,3952,21,3,117,88,1425460712
5856,3957,19,5,117,90,1425460682
5857,3961,20,4,117,89,1425460652
5858,3967,18,6,117,91,1425460622
5859,3973,19,0,117,91,1425460592
